ID,English
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Continue your search elsewhere."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"The squirrels knew nothing, and the forest had well-covered the rogue's tracks. Our hero's wits were tested, but the sellsword escaped."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"Your wits are tested in your search, but the sellsword slips through your fingers and disappears into the trees before you can catch her."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""They're lying. She's here!"""
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"But <hero_name>'s loyal spymaster knew better than to trust a squirrel! The sellsword was soon caught and exiled from the forest."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Your Spymaster, wise in the ways of tracking and stealth, quickly corners the mercenary at the point of a dagger. The reward is split."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"Reveal the Royal Banner"
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The Royal Banner was enough to terrify the cowardly squirrels into revealing the location of the Sellsword. The Mad King's word is law."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"When the squirrels spot the Royal Banner draped across you they turn pale. They concede, reveal the Sellsword, and split the bounty with you."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""How much to give her up?"""
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The sellsword fled as our hero's trader skillfully convinced the squirrels to reveal her location. The forest would be safe without her."
QUEST_RABBIT_2_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"Your trader bargains for the sellsword's location. Sadly, by the time you arrive, she's fled. But has left her equipment behind."
QUEST_RABBIT_2_4_QUESTINFODATA_ENCOUNTERTEXT,"You find a family of squirrels in a quaint little home. When you ask them about the sellsword, they are quick to plead ignorance. Too quick."
QUEST_RABBIT_2_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,"<hero_name> ventured into the nearby woods to find this devious sellsword, happening across a family of suspicious-looking squirrels."
QUEST_RABBIT_2_4_QUESTINFODATA_JOURNALRUMOURTEXT,"A sellsword renowned for her malevolent deeds was running loose in Rabbit Clan territory. Our hero sought to move her along."
QUEST_RABBIT_2_4_QUESTINFODATA_RUMOURTEXT,"Rumours of a devious, merciless sellsword roaming these woods puts pressure on the Rabbit Clan. Seek out this stranger and move them on."
QUEST_RABBIT_2_4_QUESTINFODATA_TITLE,"Squirrels and Sellswords"
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Set traps around the settlement."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> tried to halt the bandit advance with a series of traps, but was unable to finish them in time. The village was quickly lost."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Unfortunately, your clumsy paws set off more traps than you place. The bandits chase you off and the village remains under their control."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>'s keen wits helped them halt the bandit advance, thanks to an elaborate series of deadly traps. The village was safe once more."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"When the bandits storm the village, their advance is halted by your clever traps. Impressed, one of the villagers joins you in your quest."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Push the settlers to defend themselves."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"It was through our hero's wise words did the villagers take up arms against the bandits, driving them back at great expense to their own."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"The villagers resolve to fight, though many are not physically capable. You leave them, a strange feeling of foreboding in your heart."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"Don the Helmet of Heroes and lead the charge."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"When <hero_name> donned the Helm of Heroes, there was no doubt the bandits would fall. The plains were soon purged of their presence."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"With a mighty yell, and the Helm of Heroes on your head, you lead a successful, some would say legendary, charge against the bandits."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""They need steel!"""
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>'s blacksmith had the answer! With his help, enough weapons were furiously forged to keep the bandits at bay."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"With the blacksmith's help, you arm the villagers with enough weapons to keep an army at bay. They will be safe."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"Decimate the attackers"
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"But the bandits had no chance to attack. Our hero laid waste to their ranks with the cursed help of the Raven's Beak Dagger."
QUEST_RABBIT_2_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"With the Raven's Beak Dagger in hand, you creep through the lands around the village, cutting down bandits before they approach."
QUEST_RABBIT_2_5_QUESTINFODATA_ENCOUNTERTEXT,"The thieves will arrive soon, they say, to collect tribute from the terrified farmers. They beg you for help, no matter what it may be."
QUEST_RABBIT_2_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,"The settlers were living in a constant state of fear. Their crops would soon be taken, and only our hero stood in their path!"
QUEST_RABBIT_2_5_QUESTINFODATA_JOURNALRUMOURTEXT,"A small group of settlers in the plains were under attack -- a group of bandits threatened their very livelihood! Our hero resolved to help."
QUEST_RABBIT_2_5_QUESTINFODATA_RUMOURTEXT,"Some settlers in the plains have called for aid in dealing with a group of thieves. Visit them and see what you can do to help."
QUEST_RABBIT_2_5_QUESTINFODATA_TITLE,"Protector of the Plains"
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Mingle with the powerful."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Word of this social faux pas will certainly travel through the warrens at lightning speed. <hero_name> let themselves become a bore. Pity."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You try to work your way into numerous conversations, but you are soundly ignored as a bore. You leave the ball in embarrassment."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Within minutes Armello's elite don't just agree with <hero_name>'s claim for the throne, they'd paid for an esteemed <test_reward>."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"Your reputation precedes you and the elite seem pleased, fervent in their belief in you, even offering a <test_reward> to your cause."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Mingle with the commonfolk."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"But sometimes the commonfolk, the engine room of Armello, are the true path to success. So <hero_name> spent the evening puttying them up."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You ignore the ballroom and focus your wits on the servants instead. becoming something of a folk hero to the Armellian villein class."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""So many loose pockets, I can't resist!"""
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The wealth displayed was too much for the conjurer to resist. Our hero helped him ""borrow"" all they could carry, then, together, they fled."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Your conjurer, tempted by the many jingling pockets, practices a little sleight of hand. You leave together, much the richer."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"Find an excuse to flash your Royal Pardon."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"Almost no exception. Our hero used their Royal Pardon to gain access to the guarded back rooms. They escaped with quite a haul."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"You slip away to the private back rooms, using the Royal Pardon to gain surreptitious access. You steal away with a valuable card!"
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"Don the Masquerade Mask"
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The anonymity and unnatural charisma of the Masquerade Mask allowed <hero_name> to gather particularly sensitive information."
QUEST_RABBIT_2_6_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"With the mask on, you steal through the ball with impunity. The conversations you overhear teach you much of the Kingdom's future."
QUEST_RABBIT_2_6_QUESTINFODATA_ENCOUNTERTEXT,"This ball could prove an opportunity to turn the factions of Armello to your clan's cause... or remove potential obstacles to the throne."
QUEST_RABBIT_2_6_QUESTINFODATA_JOURNALENCOUNTERTEXT,"A Rabbit would never pass up an opportunity to perform some social engineering as they call it, and this ball was certainly no exception."
QUEST_RABBIT_2_6_QUESTINFODATA_JOURNALRUMOURTEXT,"As a welcome change from the perils and grot of journeying, <hero_name> was invited to attend a grand ball for Armello's socialites."
QUEST_RABBIT_2_6_QUESTINFODATA_RUMOURTEXT,"You've been invited to a ball in <quest_tile>. Many Armellian politicians plan to attend, so first impressions will be important."
QUEST_RABBIT_2_6_QUESTINFODATA_TITLE,"The Grand Ball"
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Call upon the Wyld to guide you through."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> called out to the Wyld, but alas, it seemed on that particular day, it had different plans for our hero."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"After setting off a number of traps, you wisely conclude the Wyld will not be helping you. You leave the cavern a little worse for wear."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"The Wyld answered: with its guidance, the ingenious Fleetfoots' traps were nothing more than curious marvels, and treasures abound!"
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"The Wyld listens to your call, guiding you around deadly traps and pitfalls, directly into the treasure room at the center of the mountain."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Carefully map the cavern depths."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Using Spirit to enhance memory, our hero meticulously studied every inch of the caves. The traps were evaded, but the treasures were gone."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You take your time in safely navigating to the Fleetfoot vaults. Unfortunately much of the treasure has been taken by the time you arrive."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""Ahhh! BUGS!!!"""
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"Legend states that the Fleetfoots' traps were impassable, but that day the fool proved that incorrect, for every trap, accidentally."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Your fool thrashes madly at the insect on his shoulder, setting off every trap in the warren. You loot everything outside the vault."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""These tunnels are weak. I have an idea."""
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"Thanks to the miner's knowledge of dungeon structure, our hero was able to avoid the traps and loot the warren safely."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"Your miner spots the tunnel's weak walls. With a few well placed strikes, he collapses part of the roof, destroying any traps."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"Deflect the traps"
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The wearer of the Lionheart Breastplate is impervious to meagre traps. The Fleetfoot snares had no effect on our hero."
QUEST_RABBIT_2_7_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"The traps hail bolts and deadly projectiles, but they bounce harmlessly off the Lionheart Breastplate. The search is simple."
QUEST_RABBIT_2_7_QUESTINFODATA_ENCOUNTERTEXT,"The Fleetfoot were outcasts of the Rabbit Clan who were nonetheless brilliant inventors. No doubt their lair will be dangerous!"
QUEST_RABBIT_2_7_QUESTINFODATA_JOURNALENCOUNTERTEXT,"The cave, nestled deep in the crags of <quest_tile> was home to the Fleetfoots. It was sure to be laced with traps and treasures!"
QUEST_RABBIT_2_7_QUESTINFODATA_JOURNALRUMOURTEXT,"Hot on the trail of a rumour, our hero made their way to <quest_tile> in search of the final resting place of a legendary Rabbit dynasty."
QUEST_RABBIT_2_7_QUESTINFODATA_RUMOURTEXT,"An ancient Rabbit Clan treasure trove, likely dating back to the Fleetfoot Purge, is said to be in a cave deep within the mountains."
QUEST_RABBIT_2_7_QUESTINFODATA_TITLE,"Grave of the Fleetfoot"
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Peer into the magical waters."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero tried to look into the water, but the Wyld is a fickle thing. <hero_name> was forced away, drained of their spirit power."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You gaze into the water, but the Wyld's presence deems you unworthy of its gifts. You stagger away, feeling weak and drained."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Our hero looked into the water and could sense the Wyld -- moreso when a Spirit Stone rose up from the depths!"
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You gaze into your own reflection and feel a deep connection to the Wyld. Rising from the depths, a Spirit Stone appears."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Drink the water and leave with haste."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Sensing something off about the pool, our hero quickly refilled their water skin before leaving. The Wyld's water filled them with vigor."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You bypass the spiritual test of the Wyld and quench your thirst instead. You feel stronger in the Wyld, but receive no greater blessing."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""My master had one of these out back!"""
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>'s loyal Apprentice whispered a strange verse and the water drained into the earth, revealing a powerful item beneath.\n"
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"The Apprentice was familiar with this phenomenon, whispering strange words to make the water disappear, transforming into a powerful item."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"The Wyldfire Staff hums..."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The Wyldfire staff changed the waters. They withdrew back into the earth. Leaving a Wyld blessed gift behind."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"Raising up the staff above the pool causes the water to shimmer. The ripples withdraw, revealing a hidden treasure."
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""Kneel."""
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>'s loyal Apprentice whispered a strange verse and the water drained into the earth, revealing a powerful item beneath.\n"
QUEST_RABBIT_2_8_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"The apprentice kneels before the water, muttering faithful prayer to the Wyld. When you join him, the water retreats, revealing a powerful item."
QUEST_RABBIT_2_8_QUESTINFODATA_ENCOUNTERTEXT,"You find the small spring nestled in a picturesque field, its mirror-like surface inviting a closer look. But something was off..."
QUEST_RABBIT_2_8_QUESTINFODATA_JOURNALENCOUNTERTEXT,"<hero_name> found the spring deep in the fields, untouched by civilization. Its mirror-like surface demanded closer inspection."
QUEST_RABBIT_2_8_QUESTINFODATA_JOURNALRUMOURTEXT,"All natural springs in Armello were said to have spiritual properties attuned to the Wyld. Our hero set out to learn if this was true."
QUEST_RABBIT_2_8_QUESTINFODATA_RUMOURTEXT,"Rumor has it a wellspring's appeared in the plains nearby. Some folk say it has magical properties -- might be worth a peek!"
QUEST_RABBIT_2_8_QUESTINFODATA_TITLE,"The Pool of Portents"
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Purge these poor souls."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> attempted to summon forth the Wyld, but nothing came of it. The bandits nearly captured our hero, but they fled to safety."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You close your eyes -- but the Wyld ignores you. The bandits swarm you, forcing you to flee before you become their prisoner as well."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Our hero summoned forth the Wyld, sending the infected bandits fleeing into the woods. So did the freed prisoner come to join <hero_name>."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You close your eyes and feel the Wyld's purging flame within you. The bandits scream and scatter, allowing you to free the trapped creature."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Set fire to the entire camp."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> chose a direct approach, burning the camp to ashes. Unfortunately, the prisoner is claimed by the uncontrollable flames."
QUEST_RABBIT_2_9_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You start a fire, though it spreads beyond your control. You feel stronger with the Wyld, but mourn the loss of your comrade to the flames."
