ID,SimplifiedChinese
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"一看到您的腐化饰物，老鼠们便歇斯底里地四散逃开。您自救之后，放走了其它囚犯。它们紧张地盯着您。"
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"绝望之时亮出您的皇家赦免"
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"调用皇家赦免威胁老鼠，它们被吓得放走了我们的勇士。即使是蛮兽也害怕国王的愤怒。"
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"即使是老鼠也知道国王可怕的愤怒。当您以国王的愤怒威胁它们时，它们勉强放走了您。"
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"带上乌鸦嘴匕首。"
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士用藏着的乌鸦嘴匕首，割开绳网让自己逃走，扔下了其他俘虏。"
QUEST_RABBIT_3_11_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"你藏起来的武器让你可以割开绳网解救自己，而其他的囚犯仍然被困。你逃跑了，但其他俘虏难逃一死。"
QUEST_RABBIT_3_11_QUESTINFODATA_ENCOUNTERTEXT,"而在树林休息时，你被一伙鼠族战士袭击了！在他们的营地中，另一个旅行者正准备大锅。"
QUEST_RABBIT_3_11_QUESTINFODATA_JOURNALENCOUNTERTEXT,"唉，我们的勇士作为俘虏焦躁不安 - 很快发现这些鼠族正准备将他们饱餐一顿！"
QUEST_RABBIT_3_11_QUESTINFODATA_JOURNALRUMOURTEXT,"我们勇士的任务将他们带向<quest_tile>的深处，据说那里有一支奇怪的鼠族群落。"
QUEST_RABBIT_3_11_QUESTINFODATA_RUMOURTEXT,"现在小心地进入这些树林 - 我听说过那里有一群野蛮鼠族的故事...吃其他阿门罗人的鼠族！"
QUEST_RABBIT_3_11_QUESTINFODATA_TITLE,"两口大锅"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"拉出宝藏。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士跳进水里，但他们在饥饿狗鱼返回前确实缺乏解开箱子所需的力量。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你跃入水中，并试图拉扯松动箱子。不幸的是，你力不从心，并且狗鱼很快就赶你走。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>跳进河中，用10只兔子的力气将箱子猛提起来！里面的文物将成为一种有用的福音！"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你跃入水中，奋力一拖，将箱子从河床拉了起来。在里面，你会发现一件可以帮助你的古老文物。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"打开水下的箱子。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"他们知道箱子太重而无法捞起，便试图在水下夺取宝藏。不幸的是，一切都丢失在浑浊的深处。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你下潜到箱子处以撬开它...将所有东西掏到河中！狗鱼驱赶你，你两爪空空地离开了。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"侍从会很好地分散注意力！"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"当我们的勇士撬动箱子时，我们勇士忠实的侍从一直分散着狗鱼的注意力。箱中的物品被他们分享！"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你带领侍从到上游并命令他们分散狗鱼的注意力（其中他们不那么兴奋）。你有时间去劫掠箱子。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"侍从会很好地分散注意力！"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"当我们的勇士撬动箱子时，我们勇士忠实的侍从一直分散着狗鱼的注意力。箱中的物品被他们分享！"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"你带领侍从到上游并命令他们分散狗鱼的注意力（其中他们不那么兴奋）。你有时间去劫掠箱子。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"挥舞你的月之镰刀"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"我们勇士的月之镰刀让他们将怀尔德缠绕在自己的意志上，分开河流，以便他们在逃走之前可以抢到一笔宝藏。"
QUEST_RABBIT_3_12_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"这条河的水可以让你感应到怀尔德。他们纠缠着，在狗鱼抓到你之前让你有时间抢到宝藏。"
QUEST_RABBIT_3_12_QUESTINFODATA_ENCOUNTERTEXT,"这条河流速缓慢，但仍然相当危险 - 由食肉的狗鱼不间断巡逻。你寻找的宝藏位于底部。"
QUEST_RABBIT_3_12_QUESTINFODATA_JOURNALENCOUNTERTEXT,"于是<hero_name>决定夺取宝藏，即使面临被狗鱼军队吞噬的威胁！"
QUEST_RABBIT_3_12_QUESTINFODATA_JOURNALRUMOURTEXT,"一个古老的宝藏已在狗鱼出没的水域出土 - 我们的勇士知道其他人带走它只是一个时间问题！"
QUEST_RABBIT_3_12_QUESTINFODATA_RUMOURTEXT,"在这些平原上，有一条狗鱼出没的河流，在那里发现了一笔珍贵的宝藏。可能值得冒风险去夺取它！"
QUEST_RABBIT_3_12_QUESTINFODATA_TITLE,"打捞的秘密"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"说服学者逃走。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士徒劳地说服聿怀德离开，但似乎没有任何话语能打动他。学者丢失了，再也未曾看到过。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"不幸的是，接受兔族教导的你不像学者那么有学问。他驳回了你的话...并且再也没有见到过。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"直到我们的勇士援引著名的海姆伦河谷名言，兔族老学者聿怀德终于让步，离开了树林。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"塔尔科特是一名真正的大师，但得益于你的帮助，他奇妙的发明很快完成了！它授予了你一枚追随者的卡牌以示感谢。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"让学者走自己的路。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"然而，我们的勇士驳回了兔族长老关于拯救他的召唤。显然，学者缺乏常识！为什么要浪费精力？"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你已经没有时间用于没有常识的冥顽傻瓜。你争论了一会，但最终把他留在了树林中。他再也没有见到过。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“你正前往<quest_tile>？！”"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"这是诗人在<quest_tile>的许多可怕危险的故事，其劝阻着学者。他同意离开。赶快。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你的诗人陷入<quest_tile>的危险的恐怖故事中。学者脸色变得苍白。他同意与你离开。赶快。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“至少方向是正确的”"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"探险者的警告震动了学者自己的信念。他同意与我们的勇士离开。明智的决定。 "
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"探险者惩戒学者，并解释他在征途上犯的错误。学者意识到他完全没有准备好，然后离开了。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“如果你离去，你就会死。”"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"陌生人的神秘话语让学者不安，他终于答应与我们的勇士一起离开。"
QUEST_RABBIT_3_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"陌生人的眼神闪过。学者脸色变得苍白。“你知道，也许我应该多准备一下。”他急忙从树林里出来。"
QUEST_RABBIT_3_2_QUESTINFODATA_ENCOUNTERTEXT,"你会发现学者在森林深处，仔细阅读由兔族哲学家写的一本书。他固执地拒绝离开！"
QUEST_RABBIT_3_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"唉，聿怀德正好在危险领地的边界上，但<hero_name>无法说服他逃到安全地带！"
QUEST_RABBIT_3_2_QUESTINFODATA_JOURNALRUMOURTEXT,"我们的勇士了解到著名的兔族学者聿怀德 - 他以前往危险地区搜集丰富知识而闻名。"
QUEST_RABBIT_3_2_QUESTINFODATA_RUMOURTEXT,"在一个最危险的地方已经发现一个著名学者。试着谈一些对他们有意义的事！"
QUEST_RABBIT_3_2_QUESTINFODATA_TITLE,"引用哲学家的话"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"调查该地区寻找线索。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士试图找到任何可能发现罪犯的线索，但没有找到。遗憾的是，谋杀案仍然没有被侦破。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你搜索该地区寻找线索，但如果有任何潜在发现，都会躲着你。谋杀案仍未侦破，并且损失还会加剧。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"我们精干的勇士找到了血液线索，虽然如此微小，但可以找出元凶：没有活过那天的一伙腐化信徒。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"在那里！血迹指向地牢深处。你会发现一座废弃的家族墓穴，以及众多要干掉的腐化教徒！"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"问当地人他们的看法。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>推迟了当地士兵的帮助，但所有他们想要做的就是逃出地牢。我们的勇士被迫默许。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你推迟了当地士兵的帮助。然而，由于他们都是懦夫，他们只是建议离开地牢。你两爪空空地离开了。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“这是一个腐化仪式。我们可以使用它的魔法。”"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>的术士认定杀戮是黑暗仪式的一部分。他能够使用剩余的魔法，以帮助我们勇士完成任务。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你的术士步入粉笔圈，并开始咏唱。黑暗阴影围在他身边打转。魔法为你们俩人提供支撑。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"傀儡施放魔法"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"显然，杀戮是为了某种仪式，这是唤醒<hero_name>傀儡内心魔法的仪式。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"该仪式似乎已经有点影响到了傀儡。当你将其暴露向尸体时，它闪闪发光。魔法漫过你的身体。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“请勿乱动尸体！还有可以获得的信息！”"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>的医生发现了凶手的路线。虽然他们逃脱了，但他们得到的宝藏藏在了宝库中。"
QUEST_RABBIT_3_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"药师大步走向兔子。几分钟后，他发现一道血迹，血迹指向最近被遗弃的宝库。"
QUEST_RABBIT_3_3_QUESTINFODATA_ENCOUNTERTEXT,"你进入老旧的地牢，发现一个奇怪的粉笔圈内有兔族战士的尸体。硫磺的味道弥漫在空气中。"
QUEST_RABBIT_3_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,"因此，我们的勇士冒险进入地牢，发现这个可怜灵魂的尸体包围在一个奇怪的粉笔圈中。但是，谁是罪魁祸首？"
QUEST_RABBIT_3_3_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>收到了兔族战士的话 - 在附近的一个地牢遇害，但原因不明。"
QUEST_RABBIT_3_3_QUESTINFODATA_RUMOURTEXT,"兔族战士被杀害在另一天，多少有些诡异。如果你找出匪徒，当地人会赠予宝藏。"
QUEST_RABBIT_3_3_QUESTINFODATA_TITLE,"最恶劣的谋杀案"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"猛攻当地的窃贼集团，要求交出灵石。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士冲进窃贼集团，但很快就被淹没！<hero_name>被打得伤痕累累，侥幸活着逃了出来！"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你踢着门，但这伙惯犯不会轻易罢手。你被打得伤痕累累，然后被扔在了大街上。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"但是，我们的勇士不害怕动物，猛攻窃贼集团，并干掉窃贼！意思很明确：兔族禁止入内！"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你拔出武器砸开窃贼集团的大门，在她求饶之前干掉了这只老鼠。灵石很快就是你的了。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"穷追小偷。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"所以，我们的勇士选择了悄悄地追逐自己的猎物。不幸的是，虽然窃贼很快就被干掉了，但灵石在很久之前就被卖掉了。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你选择了更慎重的做法，并从容地追捕窃贼。你立刻干掉了她，但灵石早已失踪。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“我能找到围墙。也许是值得的。”"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>转向他们忠实的商人寻求帮助。老鼠的围墙被迅速连根拔起，但灵石早已无影无踪。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你依靠你忠实的商人去寻找鼠贼的围墙。灵石无影无踪，但你可以夺取另一宝藏取而代之。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“我知道这里的民风，你和我在一起是安全的。”"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"王牌间谍的威名足以镇住罪犯们。<hero_name>的经验让我们的勇士受益匪浅。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"你的王牌间谍大踏步地前进，并向集合的罪犯露出了她的真容。他们看了一会，放你继续安全前行。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"悄悄戴上化妆舞会面具"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"化妆舞会面具意味着我们的勇士不惧窃贼。<hero_name>从那个悲惨的地方收集到了有用信息。"
QUEST_RABBIT_3_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"当你戴上化妆舞会面具时，窃贼窥视的眼睛呆住了。你可以毫无顾忌地探索城市，一窥究竟。"
QUEST_RABBIT_3_4_QUESTINFODATA_ENCOUNTERTEXT,"你冒险进入村子，发现它被犯罪分子所占据。如果你不小心，你可能无法活着逃离这个地方！"
QUEST_RABBIT_3_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,"于是<hero_name>前往窃贼老巢所在的村子，发现它被罪犯和杀人犯的强大组织网络所困。"
QUEST_RABBIT_3_4_QUESTINFODATA_JOURNALRUMOURTEXT,"鼠族已经偷走了本地兔族大人的灵石！我们的勇士被许诺，如果能对付窃贼，则可以获得灵石。"
QUEST_RABBIT_3_4_QUESTINFODATA_RUMOURTEXT,"本地兔族大人自己的灵石被鼠族窃贼偷走了。如果你干掉窃贼，则他会将灵石给你。"
QUEST_RABBIT_3_4_QUESTINFODATA_TITLE,"发现者守护者"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"解救流浪者，并干掉土匪！"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>无法置身事外，但遗憾的是缺乏净化这伙人的技能。我们的勇士受伤被迫逃离。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你设法干掉了几个土匪，但他们很快就伤到了你。知道你被打败后，你逃走了，扔下了流浪者。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>无法置身事外，并带着坚定的决心冲进了土匪巢穴。流浪者被解救，并加入我们的勇士。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你抽出剑斩落土匪，毫不手软。流浪者变得虚弱，但承诺始终忠诚于你。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"寻求帮助，杀掉强盗。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>离开去外面寻找帮助，但土匪们并没有停止他们的折磨。流浪者很快就要不行了，而土匪们没有收手。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你离开地牢寻求帮助 - 但不幸的是花了很长时间才返回。流浪者死了，而土匪们没有收手。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"分散注意力"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"幸运的是，<hero_name>能够使用镜子斗篷来迷惑土匪，给流浪者充足的时间逃离地牢！"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"借助斗篷，你利用强盗自己的火炬躲过了他们。流浪者逃走了，而你夺取了强盗的宝藏归自己所有。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"抽出贝恩之刃"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>贝恩之刃在手，干掉了土匪。囚犯被释放，但我们的勇士退了回来，惧怕其力量。 "
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"你手持贝恩之刃，冒险下到地牢的深处。土匪们被制服。你的黑暗强过他们的。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“战斗？冲啊！”"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"狂战士的蛮力足以冲破邪恶土匪的地牢。流浪者得救了。仅此而已。"
QUEST_RABBIT_3_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"狂战士冲进地牢。战斗在你到达时已经结束。让你有时间来掠夺土匪的金库。"
QUEST_RABBIT_3_5_QUESTINFODATA_ENCOUNTERTEXT,"你很快就会发现撕心裂肺的嚎叫的源头 - 一个流浪者，被卑鄙的土匪俘虏并折磨，无休无止。"
QUEST_RABBIT_3_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,"我们的勇士很快发现个中原因：一名倒霉的流浪者被匪徒抓走，并被没日没夜地折磨！"
QUEST_RABBIT_3_5_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>听到关于附近一处奇怪地牢的传闻，在那里撕心裂肺的嚎叫此起彼伏。"
QUEST_RABBIT_3_5_QUESTINFODATA_RUMOURTEXT,"一些当地人说，他们听到附近的一个地牢里面传出一声神秘的嚎叫。你可能想一探究竟？"
QUEST_RABBIT_3_5_QUESTINFODATA_TITLE,"深处传来的嚎叫"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"提醒窃贼，这不是一次谈判。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>很快从鞘中出剑 - 但窃贼早有防备。我们的勇士遭到殴打，然后被迫逃离。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你朝着首领移动，但他的走卒几秒钟就看住了你。断了一根肋骨或又断了一根，你失败着跌倒了。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>说，这个解决办法需要兔族面对死亡的痛苦。窃贼们很快同意了。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你迈向窃贼首领并用力揪住他的衣领，一把匕首架在他的喉咙上。这有足够的威慑力 - 他们明智地退了回去。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"接受作战训练的提议，别管他们。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"换取窃贼有价值的训练，我们的勇士对农民的困境视而不见。一个可悲的，但必要的牺牲。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"当你成为阿门罗的统治者时，你可以任意处置这些罪犯。现在，他们的作战技能对你更有价值。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“这座城市需要防守！”"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"谈判失败，但集团不允许袭扰平原民众。<hero_name>的铁匠为他们的村子建了一个堡垒。 "
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"在铁匠的帮助下，经过烧火锻造，你改进了城市的城墙和城门，足以抵挡整支军队。"
QUEST_RABBIT_3_6_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"披上狮心王胸甲 "
